,EmployeeID,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Mean_Work_Hrs
2368,2369,40.0,Travel_Rarely,Research & Development,22.0,1,Life Sciences,Male,1,Laboratory Technician,Married,56660.0,1.0,14.0,1,18.0,2,18.0,14.0,12.0,No,3,3,1,3,3,7.528335717691941
2369,2370,35.0,Non-Travel,Research & Development,29.0,3,Medical,Female,2,Sales Executive,Married,78230.0,1.0,13.0,1,15.0,3,14.0,2.0,9.0,No,3,3,3,3,3,6.192031400966184
2370,2371,37.0,Travel_Rarely,Research & Development,29.0,4,Technical Degree,Male,1,Laboratory Technician,Married,78800.0,3.0,12.0,1,9.0,2,4.0,0.0,2.0,No,4,3,3,3,2,8.02385815118397
2371,2372,39.0,Travel_Frequently,Research & Development,2.0,3,Technical Degree,Female,2,Manager,Single,131940.0,0.0,11.0,0,10.0,2,9.0,3.0,8.0,No,3,3,1,3,1,6.660232860520095
2372,2373,45.0,Travel_Rarely,Research & Development,28.0,3,Life Sciences,Female,2,Laboratory Technician,Divorced,50670.0,1.0,11.0,2,10.0,3,10.0,3.0,9.0,No,2,3,4,4,3,7.326619990892532
2373,2374,38.0,Travel_Rarely,Research & Development,2.0,4,Life Sciences,Female,3,Sales Executive,Married,50790.0,3.0,11.0,0,10.0,3,5.0,0.0,2.0,No,3,3,4,3,4,9.600522405121172
2374,2375,35.0,Travel_Rarely,Research & Development,2.0,3,Life Sciences,Male,3,Healthcare Representative,Married,23210.0,9.0,12.0,1,15.0,0,13.0,6.0,0.0,Yes,3,3,4,1,3,5.999986942070276
2375,2376,37.0,Travel_Rarely,Research & Development,22.0,3,Life Sciences,Female,2,Healthcare Representative,Married,174440.0,1.0,14.0,0,8.0,4,8.0,7.0,7.0,No,3,3,2,2,1,7.98603502415459
2376,2377,40.0,Travel_Rarely,Research & Development,8.0,3,Technical Degree,Female,2,Healthcare Representative,Single,24040.0,6.0,17.0,0,18.0,2,4.0,3.0,3.0,No,2,3,3,4,2,9.199227316836488
2377,2378,44.0,Travel_Frequently,Sales,2.0,2,Marketing,Male,1,Laboratory Technician,Married,34520.0,4.0,11.0,1,14.0,2,10.0,0.0,2.0,No,2,3,1,4,3,8.615238961669093
2378,2379,48.0,Travel_Frequently,Sales,10.0,4,Marketing,Female,3,Manager,Married,22700.0,2.0,14.0,3,23.0,2,2.0,2.0,2.0,No,3,3,3,4,3,7.076158564814815
2379,2380,35.0,Travel_Rarely,Research & Development,9.0,3,Life Sciences,Male,2,Manager,Divorced,173990.0,6.0,12.0,0,7.0,3,2.0,2.0,2.0,Yes,1,3,3,4,2,10.70255060728745
2380,2381,24.0,Travel_Frequently,Research & Development,15.0,3,Life Sciences,Male,2,Research Scientist,Single,54880.0,1.0,22.0,1,6.0,6,6.0,1.0,3.0,No,3,4,1,4,3,8.66787419651056
2381,2382,27.0,Travel_Rarely,Sales,10.0,4,Life Sciences,Male,3,Sales Executive,Married,194190.0,7.0,14.0,1,5.0,2,3.0,0.0,2.0,No,1,3,2,3,3,7.234342706904435
2382,2383,27.0,Travel_Frequently,Research & Development,7.0,3,Life Sciences,Male,1,Research Scientist,Single,28110.0,2.0,20.0,0,6.0,3,4.0,1.0,2.0,No,3,4,4,4,2,6.4214987922705316
2383,2384,40.0,Travel_Rarely,Sales,16.0,4,Marketing,Male,1,Research Director,Single,36330.0,3.0,16.0,2,10.0,0,4.0,0.0,3.0,Yes,3,3,1,1,1,10.471295918367348
2384,2385,29.0,Travel_Rarely,Research & Development,20.0,1,Medical,Female,2,Manager,Single,41630.0,9.0,15.0,1,8.0,4,5.0,1.0,4.0,No,2,3,3,3,3,7.3178529143898
2385,2386,36.0,Travel_Rarely,Research & Development,23.0,3,Life Sciences,Female,3,Sales Executive,Married,21320.0,4.0,20.0,0,9.0,1,3.0,0.0,2.0,No,2,4,2,1,3,7.92748856881573
2386,2387,25.0,Travel_Frequently,Sales,5.0,1,Marketing,Male,4,Manufacturing Director,Divorced,139730.0,1.0,14.0,0,7.0,3,7.0,0.0,7.0,No,2,3,4,3,3,6.126019736842106
2387,2388,39.0,Travel_Rarely,Sales,10.0,3,Marketing,Female,2,Research Director,Married,26840.0,4.0,12.0,0,7.0,2,5.0,1.0,0.0,No,3,3,4,2,3,6.755457302280446
2388,2389,49.0,Travel_Rarely,Sales,4.0,2,Life Sciences,Male,2,Research Director,Married,108450.0,3.0,24.0,0,27.0,4,4.0,1.0,2.0,No,2,4,1,2,3,7.779442028985508
2389,2390,50.0,Travel_Rarely,Research & Development,2.0,2,Medical,Male,3,Sales Executive,Divorced,43770.0,5.0,12.0,1,19.0,2,14.0,1.0,11.0,No,2,3,4,1,3,7.804605200945626
2390,2391,20.0,Travel_Rarely,Research & Development,18.0,4,Medical,Female,2,Sales Executive,Single,37430.0,1.0,13.0,1,2.0,2,2.0,2.0,2.0,No,3,3,3,3,3,6.620019323671498
2391,2392,34.0,Travel_Rarely,Research & Development,10.0,3,Medical,Male,3,Laboratory Technician,Divorced,41480.0,1.0,11.0,0,11.0,3,11.0,7.0,9.0,No,3,3,4,2,3,7.673401600753295
2392,2393,36.0,Travel_Rarely,Research & Development,1.0,3,Life Sciences,Female,2,Healthcare Representative,Single,10510.0,2.0,14.0,0,15.0,2,4.0,1.0,3.0,No,3,3,1,2,3,5.979037274453941
2393,2394,49.0,Travel_Rarely,Human Resources,6.0,2,Life Sciences,Female,2,Research Scientist,Married,107390.0,2.0,11.0,3,30.0,3,15.0,2.0,12.0,No,3,3,3,3,3,8.466084379358438
2394,2395,36.0,Non-Travel,Research & Development,8.0,4,Life Sciences,Male,4,Laboratory Technician,Married,103880.0,0.0,14.0,0,4.0,2,3.0,1.0,2.0,No,3,3,4,3,3,8.007373842592592
2395,2396,36.0,Travel_Rarely,Research & Development,2.0,2,Medical,Female,2,Healthcare Representative,Divorced,114160.0,6.0,16.0,0,13.0,2,5.0,0.0,4.0,No,3,3,4,1,3,6.281566713156671
2396,2397,54.0,Travel_Rarely,Sales,24.0,3,Marketing,Male,1,Laboratory Technician,Married,26000.0,3.0,14.0,0,36.0,5,10.0,4.0,7.0,No,3,3,2,3,3,7.595829694323144
2397,2398,43.0,Travel_Rarely,Research & Development,2.0,4,Life Sciences,Female,1,Research Scientist,Married,24220.0,1.0,11.0,1,14.0,2,14.0,6.0,11.0,No,3,3,3,3,3,7.581850262279446
2398,2399,35.0,Travel_Frequently,Research & Development,17.0,4,Medical,Male,1,Research Director,Single,54720.0,3.0,11.0,1,13.0,3,11.0,6.0,7.0,Yes,2,3,4,4,4,8.392455273069679
2399,2400,38.0,Travel_Frequently,Research & Development,19.0,2,Life Sciences,Male,2,Research Scientist,Married,24510.0,7.0,12.0,1,19.0,3,13.0,2.0,9.0,No,3,3,4,4,4,7.190964791952446
2400,2401,29.0,Travel_Rarely,Research & Development,1.0,2,Medical,Male,2,Sales Representative,Divorced,42400.0,1.0,14.0,0,10.0,2,10.0,0.0,9.0,No,2,3,1,2,2,10.692972910927455
2401,2402,33.0,Travel_Rarely,Research & Development,7.0,3,Medical,Male,5,Sales Executive,Divorced,109990.0,1.0,18.0,3,6.0,3,6.0,0.0,4.0,No,2,3,4,4,3,6.363958333333334
2402,2403,32.0,Travel_Rarely,Research & Development,5.0,4,Technical Degree,Male,5,Research Scientist,Divorced,50030.0,0.0,13.0,0,10.0,5,9.0,1.0,6.0,No,3,3,4,2,2,6.588329889807162
2403,2404,31.0,Travel_Rarely,Research & Development,28.0,4,Technical Degree,Female,2,Sales Executive,Married,127420.0,1.0,11.0,0,10.0,4,10.0,0.0,2.0,No,2,3,1,4,3,7.418722451790634
2404,2405,49.0,Travel_Rarely,Research & Development,2.0,4,Medical,Male,1,Laboratory Technician,Divorced,42270.0,4.0,18.0,0,17.0,3,2.0,2.0,2.0,No,2,3,4,1,2,9.698152664859983
2405,2406,38.0,Travel_Frequently,Sales,29.0,2,Medical,Female,1,Sales Executive,Single,39170.0,1.0,15.0,3,4.0,2,4.0,3.0,3.0,No,3,3,4,2,3,7.83037706855792
2406,2407,47.0,Travel_Rarely,Research & Development,1.0,4,Medical,Male,3,Laboratory Technician,Divorced,183030.0,6.0,22.0,1,29.0,2,3.0,1.0,2.0,No,2,4,2,2,3,6.737826867816092
2407,2408,49.0,Travel_Rarely,Research & Development,21.0,3,Medical,Male,2,Manufacturing Director,Single,23800.0,4.0,13.0,0,23.0,3,8.0,0.0,0.0,No,1,3,3,3,3,6.414545873674505
2408,2409,41.0,Travel_Rarely,Research & Development,24.0,4,Life Sciences,Female,4,Manager,Single,137260.0,3.0,12.0,0,21.0,6,2.0,0.0,2.0,No,4,3,4,3,3,10.988097643097642
2409,2410,20.0,Travel_Rarely,Research & Development,1.0,3,Life Sciences,Male,1,Sales Representative,Single,47770.0,1.0,18.0,1,2.0,3,2.0,0.0,2.0,No,3,3,4,1,3,7.671119112940101
2410,2411,33.0,Non-Travel,Research & Development,18.0,2,Medical,Female,2,Healthcare Representative,Divorced,63850.0,1.0,13.0,0,7.0,6,6.0,1.0,2.0,No,2,3,3,4,3,9.468951760402378
2411,2412,36.0,Travel_Rarely,Research & Development,2.0,2,Technical Degree,Male,3,Sales Executive,Married,199730.0,6.0,12.0,0,10.0,2,3.0,0.0,2.0,No,3,3,1,3,2,5.988968089990817
2412,2413,44.0,Travel_Rarely,Research & Development,9.0,3,Technical Degree,Female,3,Healthcare Representative,Divorced,68610.0,4.0,12.0,0,8.0,2,2.0,2.0,2.0,No,2,3,3,4,3,8.491249418874942
2413,2414,23.0,Travel_Rarely,Human Resources,6.0,3,Life Sciences,Female,3,Laboratory Technician,Single,49690.0,1.0,12.0,0,5.0,3,5.0,1.0,2.0,Yes,3,3,4,3,3,8.12734473556526
2414,2415,38.0,Travel_Rarely,Research & Development,11.0,2,Life Sciences,Male,1,Sales Executive,Married,198450.0,7.0,11.0,1,7.0,3,0.0,0.0,0.0,No,3,3,4,3,2,7.387090220385676
2415,2416,53.0,Travel_Rarely,Research & Development,24.0,3,Life Sciences,Male,4,Research Director,Married,133200.0,3.0,11.0,0,11.0,2,4.0,1.0,2.0,No,3,3,2,4,3,8.002307692307692
2416,2417,48.0,Travel_Frequently,Sales,10.0,2,Marketing,Male,1,Healthcare Representative,Married,63470.0,2.0,12.0,1,19.0,3,9.0,7.0,7.0,Yes,1,3,4,3,3,9.926055786076532
2417,2418,32.0,Travel_Rarely,Sales,1.0,3,Life Sciences,Male,2,Research Scientist,Single,27430.0,1.0,19.0,1,1.0,2,1.0,0.0,0.0,Yes,3,3,4,2,3,7.4886062590975255
2418,2419,26.0,Non-Travel,Research & Development,18.0,2,Medical,Male,1,Human Resources,Single,108800.0,1.0,23.0,1,7.0,5,7.0,5.0,7.0,No,3,4,4,4,3,7.173929738562091
2419,2420,55.0,Travel_Rarely,Research & Development,23.0,1,Life Sciences,Male,5,Laboratory Technician,Divorced,23420.0,5.0,11.0,2,8.0,2,4.0,1.0,2.0,No,3,3,1,2,3,7.686730955846676
2420,2421,34.0,Travel_Rarely,Sales,28.0,3,Life Sciences,Female,2,Research Scientist,Married,176500.0,1.0,19.0,1,15.0,6,15.0,4.0,13.0,No,1,3,2,4,4,7.9967980009298
2421,2422,60.0,Travel_Rarely,Sales,17.0,4,Medical,Male,1,Manager,Divorced,40250.0,3.0,13.0,1,19.0,5,1.0,0.0,0.0,No,2,3,3,4,4,6.19178280651341
2422,2423,33.0,Travel_Rarely,Sales,3.0,3,Life Sciences,Male,3,Manager,Married,97250.0,1.0,11.0,0,14.0,0,14.0,2.0,13.0,No,3,3,2,2,3,7.7806355738454505
2423,2424,37.0,Travel_Frequently,Research & Development,13.0,3,Life Sciences,Male,1,Laboratory Technician,Divorced,119040.0,1.0,12.0,1,6.0,4,6.0,1.0,3.0,No,3,3,3,4,2,6.484710351377018
2424,2425,34.0,Travel_Rarely,Research & Development,7.0,2,Life Sciences,Male,1,Healthcare Representative,Married,21770.0,1.0,13.0,0,10.0,5,10.0,8.0,7.0,No,3,3,2,4,3,7.116946721311476
2425,2426,23.0,Travel_Rarely,Research & Development,12.0,2,Medical,Male,2,Research Scientist,Divorced,75250.0,1.0,14.0,2,3.0,2,3.0,0.0,2.0,Yes,3,3,3,4,3,9.214260446343781
2426,2427,44.0,Travel_Rarely,Human Resources,1.0,3,Life Sciences,Male,1,Research Scientist,Married,48340.0,1.0,14.0,0,9.0,1,8.0,6.0,7.0,No,4,3,3,4,3,8.474362947658403
2427,2428,35.0,Travel_Frequently,Research & Development,13.0,3,Life Sciences,Male,3,Sales Executive,Single,20420.0,0.0,16.0,0,6.0,2,5.0,1.0,4.0,No,3,3,1,4,4,8.168764124293785
2428,2429,43.0,Travel_Rarely,Research & Development,25.0,4,Life Sciences,Male,2,Sales Executive,Married,22200.0,1.0,11.0,0,10.0,2,10.0,8.0,8.0,No,1,3,4,4,3,8.106120857699805
2429,2430,24.0,Travel_Rarely,Research & Development,6.0,3,Life Sciences,Male,3,Sales Executive,Married,10520.0,1.0,13.0,0,5.0,3,5.0,0.0,4.0,No,3,3,3,3,3,6.7184988179669025
2430,2431,41.0,Travel_Rarely,Sales,6.0,4,Marketing,Male,1,Research Scientist,Single,28210.0,1.0,17.0,0,10.0,3,10.0,8.0,7.0,No,3,3,4,3,3,6.9887229437229434
2431,2432,29.0,Travel_Rarely,Research & Development,2.0,2,Life Sciences,Male,2,Research Scientist,Married,192370.0,9.0,11.0,1,9.0,2,5.0,1.0,2.0,No,3,3,4,3,3,7.8749432367149765
2432,2433,36.0,Travel_Rarely,Human Resources,1.0,4,Life Sciences,Female,3,Research Scientist,Single,41070.0,3.0,11.0,1,17.0,2,13.0,6.0,7.0,No,1,3,3,4,2,6.298267085076708
2433,2434,45.0,Non-Travel,Sales,2.0,3,Life Sciences,Female,2,Manufacturing Director,Married,83960.0,3.0,15.0,2,25.0,3,23.0,14.0,4.0,No,2,3,3,3,2,6.324778481012658
2434,2435,24.0,Travel_Rarely,Sales,6.0,2,Medical,Female,2,Manager,Married,20070.0,1.0,12.0,0,1.0,2,1.0,0.0,0.0,Yes,2,3,4,3,3,6.430741134751773
2435,2436,47.0,Travel_Frequently,Research & Development,1.0,3,Medical,Female,2,Sales Executive,Married,196270.0,7.0,11.0,2,25.0,1,23.0,14.0,10.0,Yes,3,3,3,3,1,6.796874090247452
2436,2437,26.0,Travel_Rarely,Research & Development,9.0,1,Medical,Male,1,Sales Executive,Married,106860.0,1.0,14.0,1,3.0,2,3.0,0.0,2.0,No,3,3,4,3,4,7.681713534522177
2437,2438,45.0,Travel_Rarely,Research & Development,1.0,4,Life Sciences,Male,1,Research Director,Single,29420.0,1.0,22.0,1,21.0,4,21.0,8.0,6.0,No,3,4,4,2,3,6.625135233918129
2438,2439,32.0,Travel_Frequently,Sales,1.0,1,Marketing,Male,2,Laboratory Technician,Married,88580.0,6.0,16.0,1,10.0,2,5.0,1.0,3.0,No,3,3,1,3,2,6.893607565011821
2439,2440,31.0,Travel_Rarely,Research & Development,14.0,2,Life Sciences,Male,1,Sales Executive,Married,167560.0,1.0,11.0,2,6.0,5,5.0,0.0,3.0,No,3,3,2,3,4,7.198543735224587
2440,2441,41.0,Non-Travel,Sales,2.0,2,Medical,Male,2,Research Scientist,Married,107980.0,6.0,14.0,2,10.0,5,3.0,1.0,2.0,No,1,3,3,2,3,7.69978044638525
2441,2442,40.0,Travel_Rarely,Research & Development,22.0,2,Technical Degree,Male,1,Healthcare Representative,Married,23230.0,2.0,16.0,1,18.0,2,1.0,0.0,0.0,No,3,3,2,1,3,9.824216149347727
2442,2443,24.0,Travel_Rarely,Research & Development,3.0,3,Life Sciences,Female,1,Research Scientist,Divorced,14160.0,1.0,15.0,1,6.0,3,6.0,1.0,2.0,No,2,3,2,1,4,6.013961202938476
2443,2444,46.0,Travel_Rarely,Research & Development,6.0,3,Medical,Male,4,Sales Executive,Single,46150.0,6.0,12.0,0,19.0,3,10.0,0.0,9.0,No,2,3,3,2,3,7.563393458393458
2444,2445,35.0,Travel_Rarely,Sales,8.0,4,Life Sciences,Male,1,Laboratory Technician,Married,24610.0,2.0,20.0,1,17.0,4,7.0,0.0,7.0,No,3,4,4,3,3,7.413913043478261
2445,2446,30.0,Travel_Rarely,Sales,9.0,4,Marketing,Male,1,Laboratory Technician,Married,87220.0,1.0,17.0,1,10.0,3,10.0,0.0,8.0,No,3,3,2,4,2,7.298294175232501
2446,2447,47.0,Non-Travel,Research & Development,3.0,2,Life Sciences,Female,2,Sales Executive,Married,39550.0,7.0,12.0,1,4.0,5,1.0,0.0,0.0,No,3,3,3,2,1,7.683868086147822
2447,2448,46.0,Travel_Rarely,Research & Development,1.0,4,Technical Degree,Female,3,Sales Executive,Divorced,99570.0,4.0,20.0,0,13.0,1,10.0,0.0,3.0,No,3,4,3,4,2,9.79296449976948
2448,2449,36.0,Travel_Rarely,Research & Development,1.0,3,Medical,Male,2,Manufacturing Director,Divorced,33760.0,5.0,20.0,0,16.0,3,2.0,2.0,2.0,Yes,3,4,2,1,3,10.40676113360324
2449,2450,32.0,Travel_Rarely,Research & Development,26.0,3,Medical,Female,2,Research Director,Single,88230.0,6.0,13.0,2,10.0,3,0.0,0.0,0.0,Yes,3,3,1,2,3,7.000198087431693
2450,2451,23.0,Travel_Rarely,Sales,6.0,4,Life Sciences,Male,3,Manufacturing Director,Single,103220.0,1.0,14.0,2,3.0,2,3.0,1.0,2.0,No,3,3,3,2,1,6.011363425925926
2451,2452,31.0,Travel_Frequently,Sales,3.0,3,Marketing,Male,2,Sales Executive,Single,46210.0,2.0,18.0,1,9.0,3,5.0,1.0,4.0,No,3,3,4,4,2,6.504944903581267
2452,2453,39.0,Non-Travel,Research & Development,3.0,3,Life Sciences,Female,2,Manufacturing Director,Married,109760.0,1.0,11.0,0,9.0,3,9.0,5.0,8.0,No,2,3,4,4,3,10.174394353369763
2453,2454,32.0,Travel_Rarely,Research & Development,6.0,3,Technical Degree,Male,1,Research Scientist,Married,36600.0,3.0,11.0,2,10.0,0,4.0,0.0,2.0,No,2,3,4,3,1,7.647353556485356
2454,2455,40.0,Travel_Rarely,Sales,6.0,3,Life Sciences,Male,3,Manufacturing Director,Single,104820.0,1.0,11.0,1,21.0,6,21.0,12.0,8.0,No,2,3,2,2,2,7.936594516594517
2455,2456,45.0,Travel_Rarely,Research & Development,19.0,4,Medical,Male,1,Sales Representative,Married,71190.0,4.0,15.0,0,9.0,2,5.0,0.0,3.0,No,3,3,3,3,4,7.796080498866213
2456,2457,30.0,Travel_Frequently,Sales,9.0,3,Life Sciences,Male,1,Research Director,Single,95820.0,0.0,12.0,1,10.0,2,9.0,0.0,7.0,No,3,3,4,1,3,6.204518762183236
2457,2458,24.0,Travel_Frequently,Sales,3.0,4,Marketing,Male,1,Sales Executive,Married,45080.0,0.0,11.0,1,3.0,5,2.0,2.0,1.0,No,3,3,1,4,3,5.991230822873082
2458,2459,30.0,Travel_Frequently,Research & Development,10.0,3,Life Sciences,Female,1,Human Resources,Divorced,22070.0,6.0,14.0,0,6.0,4,4.0,1.0,2.0,Yes,3,3,3,4,2,6.712487425697302
2459,2460,31.0,Travel_Rarely,Research & Development,3.0,2,Life Sciences,Male,3,Laboratory Technician,Married,77560.0,1.0,15.0,2,6.0,3,5.0,0.0,2.0,No,4,3,1,3,3,7.615965986394558
2460,2461,27.0,Travel_Rarely,Sales,3.0,3,Life Sciences,Male,1,Manager,Single,66940.0,1.0,13.0,1,6.0,2,6.0,1.0,4.0,No,2,3,3,4,2,6.324247828074989
2461,2462,29.0,Travel_Rarely,Sales,4.0,3,Marketing,Male,5,Research Scientist,Single,36910.0,1.0,13.0,0,2.0,3,2.0,2.0,2.0,Yes,3,3,2,2,3,6.80957787481805
2462,2463,29.0,Travel_Frequently,Research & Development,8.0,4,Life Sciences,Female,1,Sales Executive,Single,23770.0,8.0,21.0,1,10.0,2,3.0,0.0,2.0,No,3,4,4,3,4,8.806621338912134
2463,2464,30.0,Travel_Rarely,Sales,7.0,3,Life Sciences,Male,3,Sales Executive,Divorced,23130.0,2.0,11.0,0,12.0,5,7.0,1.0,7.0,No,3,3,3,1,3,7.966133879781421
2464,2465,34.0,Travel_Rarely,Research & Development,1.0,2,Medical,Female,2,Healthcare Representative,Married,176650.0,0.0,11.0,0,6.0,5,5.0,1.0,2.0,No,2,3,4,4,3,9.900068860877685
2465,2466,33.0,Non-Travel,Research & Development,2.0,4,Medical,Male,1,Sales Representative,Single,25960.0,8.0,14.0,1,13.0,4,11.0,1.0,7.0,No,3,3,4,2,2,7.385372315592904
2466,2467,49.0,Travel_Rarely,Sales,3.0,4,Marketing,Male,1,Sales Executive,Single,47280.0,3.0,11.0,1,8.0,4,5.0,0.0,4.0,No,3,3,4,4,4,7.704099815583218
2467,2468,33.0,Travel_Rarely,Research & Development,10.0,3,Life Sciences,Male,1,Sales Executive,Single,43020.0,2.0,13.0,0,11.0,3,0.0,0.0,0.0,Yes,1,3,1,1,2,8.287419501133787
2468,2469,38.0,Travel_Frequently,Research & Development,28.0,3,Medical,Male,1,Healthcare Representative,Married,29790.0,4.0,12.0,1,9.0,3,6.0,0.0,5.0,No,3,3,3,2,2,7.855806878306879
2469,2470,31.0,Travel_Rarely,Human Resources,9.0,4,Human Resources,Male,2,Laboratory Technician,Married,168850.0,2.0,14.0,2,10.0,2,1.0,0.0,0.0,Yes,3,3,1,3,3,6.192894226103833
2470,2471,29.0,Travel_Rarely,Research & Development,3.0,4,Other,Female,2,Sales Representative,Divorced,55930.0,1.0,13.0,1,1.0,3,1.0,0.0,0.0,No,3,3,4,1,3,6.334084406294706
2471,2472,30.0,Travel_Rarely,Research & Development,2.0,1,Medical,Male,1,Sales Representative,Married,104450.0,3.0,18.0,1,10.0,3,7.0,1.0,7.0,No,3,3,3,3,3,6.778561946902655
2472,2473,32.0,Non-Travel,Research & Development,10.0,4,Life Sciences,Female,1,Laboratory Technician,Single,87400.0,2.0,11.0,1,12.0,2,7.0,0.0,7.0,No,3,3,2,2,3,5.983953544061302
2473,2474,38.0,Travel_Rarely,Research & Development,8.0,2,Technical Degree,Female,1,Manufacturing Director,Married,25140.0,3.0,11.0,0,15.0,2,1.0,1.0,0.0,No,2,3,2,4,3,9.004004922644164
2474,2475,43.0,Travel_Frequently,Research & Development,1.0,4,Other,Male,3,Sales Executive,Married,76550.0,9.0,12.0,1,6.0,3,1.0,0.0,0.0,Yes,3,3,3,3,3,8.375763888888889
2475,2476,42.0,Travel_Rarely,Human Resources,1.0,3,Other,Female,1,Healthcare Representative,Divorced,174650.0,8.0,13.0,1,7.0,3,5.0,0.0,4.0,No,3,3,2,2,2,6.70608249880782
2476,2477,55.0,Travel_Rarely,Research & Development,3.0,2,Life Sciences,Female,1,Sales Executive,Married,73510.0,8.0,20.0,1,34.0,3,1.0,0.0,0.0,No,3,4,3,3,3,7.595277777777778
2477,2478,33.0,Non-Travel,Research & Development,14.0,3,Other,Male,1,Research Scientist,Divorced,108200.0,5.0,12.0,0,11.0,2,9.0,1.0,7.0,No,3,3,4,2,2,6.700411479944675
2478,2479,41.0,Travel_Rarely,Research & Development,5.0,3,Medical,Male,1,Sales Representative,Divorced,121690.0,1.0,19.0,0,5.0,2,5.0,0.0,4.0,No,3,3,3,1,3,6.29044806763285
2479,2480,34.0,Non-Travel,Research & Development,7.0,4,Medical,Female,1,Research Scientist,Divorced,196260.0,1.0,21.0,0,15.0,5,15.0,0.0,7.0,No,2,4,4,3,3,8.18945486111111
2480,2481,53.0,Non-Travel,Research & Development,10.0,4,Medical,Male,2,Healthcare Representative,Married,20700.0,4.0,13.0,2,27.0,2,3.0,0.0,2.0,No,4,3,1,3,2,8.101309354226021
2481,2482,43.0,Travel_Rarely,Sales,16.0,2,Marketing,Female,1,Laboratory Technician,Single,67820.0,0.0,16.0,1,10.0,2,9.0,1.0,8.0,No,3,3,2,4,3,6.09770474137931
2482,2483,34.0,Travel_Rarely,Sales,10.0,2,Life Sciences,Female,5,Sales Executive,Single,77790.0,5.0,12.0,1,6.0,2,2.0,2.0,2.0,No,3,3,4,4,3,7.70395955165692
2483,2484,21.0,Travel_Rarely,Sales,1.0,2,Marketing,Male,5,Healthcare Representative,Single,27910.0,1.0,14.0,0,1.0,3,1.0,1.0,0.0,Yes,4,3,2,2,3,7.524425369575584
2484,2485,38.0,Travel_Rarely,Research & Development,8.0,2,Life Sciences,Female,2,Sales Executive,Married,32010.0,1.0,11.0,1,5.0,3,5.0,0.0,4.0,No,2,3,4,3,3,6.388770180436847
2485,2486,22.0,Travel_Rarely,Research & Development,1.0,3,Other,Male,4,Research Scientist,Married,49680.0,1.0,14.0,0,1.0,3,1.0,0.0,0.0,Yes,3,3,3,1,3,8.890420081967214
2486,2487,31.0,Travel_Rarely,Research & Development,8.0,5,Life Sciences,Male,5,Sales Executive,Married,131200.0,1.0,12.0,2,13.0,6,12.0,5.0,7.0,No,2,3,1,4,3,7.280066193853428
2487,2488,51.0,Travel_Rarely,Research & Development,1.0,4,Life Sciences,Female,1,Manager,Married,40330.0,2.0,14.0,0,15.0,2,2.0,2.0,2.0,No,3,3,1,3,3,6.703338102050549
2488,2489,37.0,Travel_Rarely,Research & Development,24.0,1,Life Sciences,Male,2,Sales Executive,Married,32910.0,1.0,16.0,3,5.0,2,5.0,0.0,3.0,No,2,3,2,2,3,8.021012583095917
2489,2490,46.0,Travel_Rarely,Sales,3.0,4,Marketing,Female,1,Sales Representative,Divorced,42720.0,7.0,13.0,0,24.0,3,2.0,2.0,2.0,No,4,3,3,4,3,9.99405437352246
2490,2491,36.0,Travel_Rarely,Research & Development,27.0,3,Technical Degree,Female,4,Research Scientist,Married,50560.0,7.0,12.0,0,15.0,2,12.0,5.0,7.0,No,2,3,4,1,3,9.50415721040189
2491,2492,44.0,Travel_Frequently,Sales,10.0,4,Life Sciences,Male,1,Research Scientist,Divorced,28440.0,1.0,12.0,0,6.0,2,5.0,2.0,3.0,Yes,4,3,3,2,2,9.287852011494254
2492,2493,37.0,Travel_Rarely,Research & Development,19.0,2,Technical Degree,Male,2,Sales Executive,Divorced,27030.0,2.0,14.0,0,19.0,2,10.0,4.0,7.0,No,3,3,3,2,2,6.133804044630405
2493,2494,35.0,Travel_Rarely,Research & Development,15.0,4,Life Sciences,Male,2,Research Scientist,Single,19040.0,1.0,22.0,1,10.0,4,10.0,7.0,7.0,Yes,3,4,3,4,3,8.582574919317658
2494,2495,33.0,Travel_Rarely,Research & Development,8.0,5,Medical,Male,2,Laboratory Technician,Married,82240.0,6.0,19.0,0,14.0,3,10.0,7.0,6.0,No,3,3,4,1,3,7.992180316091955
2495,2496,28.0,Travel_Rarely,Sales,9.0,3,Medical,Female,2,Sales Executive,Married,47660.0,1.0,12.0,0,5.0,3,5.0,0.0,3.0,No,3,3,3,4,4,7.389827423167849
2496,2497,39.0,Travel_Rarely,Sales,3.0,4,Marketing,Female,2,Laboratory Technician,Single,26100.0,7.0,12.0,0,9.0,2,4.0,2.0,2.0,No,2,3,3,3,3,6.90899380066762
2497,2498,46.0,Non-Travel,Research & Development,9.0,2,Life Sciences,Male,2,Manufacturing Director,Single,57310.0,8.0,17.0,0,6.0,2,2.0,2.0,2.0,No,3,3,2,2,3,6.691906090190609
2498,2499,40.0,Travel_Rarely,Research & Development,2.0,2,Medical,Male,1,Research Director,Married,25390.0,4.0,12.0,1,7.0,3,4.0,0.0,2.0,No,3,3,3,1,2,6.5551228191000925
